CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
e904021c03f8faee2e7e25e08641e2ac0ce14b8e03cd85eb0563f3b8278dd1d341af3cdfa35b40009eeaf45f300d77206fd3e3ccb9d278bc109afe5bae2bbf74,JF159706,,02/26/2022 05:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,03/01/2022 12:25:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4116,N,LINCOLN AVE,1911,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,7,2,41.956422009,-87.680512297,POINT (-87.68051229674 41.956422008848)
ea12af4eb4afdb23ddb85b0f0afeb2268da2d1be87c9e1ceb8d4b8f74d097f592f3346b7593aa539659e10f4739bfea753ec907371e1a80711d48ed3dc87efbe,JF256605,,05/26/2022 03:46:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",05/26/2022 03:48:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,1324,N,MILWAUKEE AVE,1424,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,15,5,5,41.905709569,-87.670390841,POINT (-87.670390840969 41.905709569258)
e963ab3a40146f46dd97db5346f6a037d83c9823208e48820a9ed7fe97cdc5b4f47e3f5eb625e37c5c648028e7b40adb7e7690c1b4e6dcf8b04d543ad1ccbb17,JF288102,,06/20/2022 04:45:00 PM,30,STOP SIGN/FLASHER,OTHER,CLEAR,DAYLIGHT,PEDALCYCLIST,UNKNOWN INTERSECTION TYPE,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",06/21/2022 08:00:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,800,N,MICHIGAN AVE,1833,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,2,6,41.896790572,-87.624380655,POINT (-87.624380655444 41.896790572039)
eb2306ee6272ba63c375e8488457bf497c7cc3c8b51cacc3a60a9d33ec19ae07db313947fe70b4901edb44f353ab522b171f152c8d264e43113ef9244469bbd1,JF144305,,02/14/2022 04:24:00 PM,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,ICE,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,02/14/2022 04:30:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2101,W,AINSLIE ST,2032,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,2,2,41.970426859,-87.681698731,POINT (-87.681698730876 41.9704268594)
e8c79bb7e7a1ddd05e726c873ef7e292dc58ed652ced70c4b3ae967ae07cd81b3b10b922ec1b97957dda942fc32e6e01dad6395a7f4735495f64979c07adbb2d,JF262749,,05/31/2022 05:31:00 PM,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,$500 OR LESS,05/31/2022 05:39:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,5200,W,LAKE ST,1523,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,17,3,5,41.887314187,-87.755369443,POINT (-87.7553694428 41.887314186701)
e9d4020852014cbf39acd155a0763c4644300f5e357c34ca5e5dc0a3cae89584fd0435a5d5cdf412304d648f6b31cad69d3e975dfd39946cc97e5330b3f5e4d5,JF264132,,06/01/2022 07:24:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",06/01/2022 07:25:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,2355,N,KEDZIE BLVD,1414,,,,,,,3,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,19,4,6,41.924532163,-87.707067304,POINT (-87.707067303961 41.924532162555)
eb302350db456f4cf1ee96bf5c3401dfc0834fed3ee67913c89688cd5fe3cad1e7b3d082f8f2adef41e552fa1e0df6ab55af3d0fc56ebe4c8d79e164d33a43d7,JF307109,,07/06/2022 08:49:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,$500 OR LESS,07/06/2022 08:49:00 AM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,3700,W,IRVING PARK RD,1723,N,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,8,4,7,41.953862599,-87.720322259,POINT (-87.720322258737 41.953862598991)
e8bb2b282e4f4ffc9071faf15c915af67e072c07e11ec5ca1cb586c91f5615d25fd026d609049a9a7b139e3362c0c89fab67a41e9e877dbf2b8ac3897b1866c3,JE462890,,12/01/2021 07:35:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,$500 OR LESS,12/01/2021 08:00:00 PM,DRIVING ON WRONG SIDE/WRONG WAY,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",3333,N,KIMBALL AVE,1733,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,19,4,12,41.942153586,-87.712446018,POINT (-87.712446017587 41.942153585613)
ea3a3f32ad6db4ffe3749e8013af4cebf93183402f8b517d9d6bc608ef3a64335bbb633fbe0ebfd8d0e9b067503926528336bafe1fe1da632fbf499a34d1c2ad,JE455888,,11/24/2021 03:40:00 PM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",11/24/2021 03:41:00 PM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO REDUCE SPEED TO AVOID CRASH,1945,W,MAYPOLE AVE,1223,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,15,4,11,41.883970044,-87.676115991,POINT (-87.676115991078 41.8839700437)
eae1832186dc3f9778776d27733d11daffdcbe2eb98e097ec60a80f3d304c83a9edc27e6e534bcceb3ba5a164eaf72f0cb96c9e47688407ef6a09f1acfab6705,JE397993,,10/04/2021 04:16:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",10/04/2021 04:19:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,811,N,WOOD ST,1213,,,Y,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,16,2,10,41.896356925,-87.672042866,POINT (-87.672042866182 41.896356925216)
e87f3322e764860edb33665a2d621cbd98d76bdb215da5cbc5cd392579ed1232d1dae983e01186c1220800d00dfda37aa32a88ad718eae93386ae687697d5a25,JE377055,,09/17/2021 12:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",09/17/2021 12:20:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,10,N,DEARBORN ST,112,,Y,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,12,6,9,41.882215698,-87.629556254,POINT (-87.629556253578 41.882215697948)
e89cf5d6aeab9deaa4589f8f8b73610b3cc2854ad86babef970e5c4dad5fea559e25c9718f5883a003d5501ea83cad8da03dd92e14b008b90c45f2e1cb3dea13,JF310330,,07/08/2022 05:50:00 PM,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN BARRIER,,"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",07/08/2022 05:51:00 PM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,9100,S,LAKE SHORE DR,424,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,17,6,7,41.730396134,-87.540772749,POINT (-87.540772749112 41.730396133619)
e9e0cef96b0a39fc64781e48b64889f2de0cb616828c9460e815d97f03996689492d4e1d925cc8ecd7e77af6b321228f3198dc45194e365191ac8ea1ea985591,JF208232,,04/14/2022 10:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,WORN SURFACE,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",04/14/2022 10:04:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2233,N,CLYBOURN AVE,1811,,,Y,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,22,5,4,41.922333884,-87.665185785,POINT (-87.665185784559 41.922333883729)
ea76d8aec94842e02b47878a19500b27c348566cdd6ffd117787ecc6312ec8a982c382b475efe3328086ad9836b977cbb6390b041ce3e571a69e7a4c29c3f19b,JF154551,,02/24/2022 11:20:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,02/24/2022 11:21:00 AM,DRIVING ON WRONG SIDE/WRONG WAY,UNABLE TO DETERMINE,5701,W,BRYN MAWR AVE,1622,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,11,5,2,41.982819238,-87.77082825,POINT (-87.770828250155 41.98281923836)
eade88a86be12774dc5a9fc734916a3b2dada12cbc9b4473d28b97b06bfc2122d9211425d282aba06d9d1488540b85eaae3eedf4756508852742d39c471c6e79,JF238717,,05/11/2022 06:20:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,N,,,$500 OR LESS,05/11/2022 07:15:00 PM,UNABLE TO DETERMINE,FAILING TO YIELD RIGHT-OF-WAY,2600,N,WESTERN AVE,1411,,,N,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,18,4,5,41.92866979,-87.687922236,POINT (-87.687922235539 41.92866978991)
ea9059124af22877c0ccb5f57e7186d8e9b72ddc576ce4dc12f0649d6b7a727673ab1cbf05ca56ad24d4327bb44d45e4f64f3a4560123282e9c4119d9a74a429,JF201508,,04/08/2022 01:15:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",04/08/2022 01:20:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,430,N,LA SALLE DR,1831,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,13,6,4,41.89004243,-87.632694681,POINT (-87.632694681299 41.890042429682)
e87fbe63cb3773a293a0c6d8098128b7f71773ba5ec2a7319e9c94f0bf18e3e4a614f4d5384e1378500525c0f9664f3930272c127f97a2d2efc7855fd90cf03a,JF302627,,07/02/2022 12:20:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,,,$500 OR LESS,07/02/2022 01:10:00 PM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,7700,S,HALSTED ST,621,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,2,0,12,7,7,41.754179348,-87.644280696,POINT (-87.644280696154 41.754179348229)
ea7d69b58ca82485f59593ddb8ad7c2a75865e0984f479360f71c36dd435df06f830c3fbd3fad530784ffe10d1c6fe200a08263c45c10a94ae25921746d74cb3,JE366898,,09/09/2021 06:55:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,,,$500 OR LESS,09/09/2021 06:57:00 AM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO REDUCE SPEED TO AVOID CRASH,6000,S,DORCHESTER AVE,235,,,Y,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,6,5,9,41.786000129,-87.591620381,POINT (-87.591620381339 41.786000128822)
ef3ab5bda035bfd7fbe13feac9abe5fa735cfbb1d95af2aa254ff2b88c9b1600c97cbc86be7ef4227b69ae15cd893c0aa0b8f33b1a743a95f0b6c8617ba2c570,JE436369,,11/06/2021 06:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",11/06/2021 06:45:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2435,N,HALSTED ST,1935,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,18,7,11,41.926435914,-87.648648421,POINT (-87.648648421302 41.926435914096)
eda48834aaf3d93b2421c08e451ea577b9be9604cb21ad8e53aa1e0cfa482dc34ce482ebf7c2b40b07c23f56e435bd35e5ba1490a4a594c2577481e05cc4c66d,JE395825,,10/02/2021 07:50:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,FREEZING RAIN/DRIZZLE,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,WET,"RUT, HOLES",ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,10/02/2021 07:56:00 PM,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,UNABLE TO DETERMINE,1011,N,ASHLAND AVE,1213,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,19,7,10,41.900070446,-87.667255571,POINT (-87.667255570696 41.900070445549)
ed6840d32c52e1decb773040a5b2dd3428d3903b5b06a4d9be99d5f1c44f4e3614a61f7f2d93ad8439b7b001217067a8ab3f255b725a867296ac8e8640127795,JE403450,,10/09/2021 10:40:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,N,,,$500 OR LESS,10/09/2021 10:44:00 AM,DRIVING ON WRONG SIDE/WRONG WAY,FAILING TO YIELD RIGHT-OF-WAY,3838,W,GRAND AVE,2535,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,10,7,10,41.904809455,-87.722701608,POINT (-87.72270160791 41.904809455305)
ecd4180e2569076913cf4d1eddd7d3030b76474e5c38c581dcda4c56e3d09f86805d58674761fce621bc4dbbeeda3e395b8691ce7cf0d350f1ea4e73239534f3,JE469591,,12/07/2021 04:49:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,Y,$500 OR LESS,12/07/2021 04:49:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,392,E,JACKSON DR,114,,Y,N,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,3,12,41.878483484,-87.617595651,POINT (-87.617595651086 41.878483483744)
ec4c86a5675128c4090960ea47603be430d73a487a1948a85faed2a47361a3ae8efbcea240c8032171933ba988bb18ce5438abad5e00f9bd14e6e8cc1952f920,JE416015,,10/20/2021 08:45:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",10/20/2021 08:51:00 AM,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER TURNING/NO SIGNAL,3663,N,MILWAUKEE AVE,1731,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,8,4,10,41.947405264,-87.737261394,POINT (-87.737261394415 41.947405264331)
eead3e9039c0786856bfcd5fff046a9ad93d874f6935fa52949605741dc7122eda59566bb5eb8e9eac11e050d6e2441021c7636f5457cd9eb1f61e33f771bb30,JE410910,,10/15/2021 05:35:00 PM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",10/15/2021 05:39:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,2641,N,MILWAUKEE AVE,1412,,,Y,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,17,6,10,41.92983342,-87.708426959,POINT (-87.708426958669 41.929833420357)
ed0e6c5f96ccef825e5e0210872625421af9c41fef97899e6095b221e3b3b10cf73fe466a369723e864678568f615f951015758a2462ab86abb9263343478872,JF298923,,06/29/2022 01:17:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,DRIVEWAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",06/29/2022 01:17:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,7215,S,STONY ISLAND AVE,324,,,N,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,4,6,41.763784514,-87.585717438,POINT (-87.585717437724 41.763784513777)
ef3451d9410a392ecc05cfe06b661a898374edd5fb97542a4d081c8424f0591811fcc5e10210027840bda8ad18df59e87a4bd2201f5e49a7c3b27c9ec9f0592b,JE386309,,09/24/2021 09:30:00 PM,30,OTHER,FUNCTIONING PROPERLY,RAIN,DARKNESS,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,09/24/2021 11:21:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,3300,N,CLARK ST,1924,,,Y,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,21,6,9,41.941747288,-87.652298689,POINT (-87.652298689485 41.941747287815)
ec41bdf305825a933832cd09194ecbdf6e7f5465d8ceeeb9ae3e0e70ac023937cb56853239ef77ef7c524a5c56c1e9ca39e94bab6e1eef34faa2177e9944c8a8,JE409745,,10/14/2021 04:39:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",10/14/2021 04:43:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,6940,N,ASHLAND BLVD,2431,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,16,5,10,42.007775736,-87.670180015,POINT (-87.670180015062 42.007775735861)
ec91d0fce42872410d0a5ca91e94903749923494047867196f280a08cb1da5056dae8aa5eb5c18b42921c21cf2ca3c3066bd85f16663834b186c97e464584ed2,JF298400,,06/29/2022 09:20:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,ALLEY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",06/29/2022 10:28:00 AM,NOT APPLICABLE,NOT APPLICABLE,235,W,CHESTNUT ST,1823,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,4,6,41.898074176,-87.635664697,POINT (-87.635664696821 41.898074176178)
edbef2b670da4c473f4b1d009cb8b09a320c35fef88e8502446c1ea4bf90f5cd7ac41fa31cdc65eee0a4e32edc261c135c25b4d5079bab1cf02a77b2e6b0b9a9,JE439745,,11/09/2021 05:35:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"$501 - $1,500",11/09/2021 05:39:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1500,S,BLUE ISLAND AVE,1233,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,17,3,11,41.86160782,-87.658138283,POINT (-87.658138282845 41.861607819583)
ec26df6e4b0c1a5ea9a5d5b43d033d5be8246b725f5f2803082568b191857b6372e58fc2a4eefa44d3e22f87ae65f267d3f1fceee3f8367c36992b3d42013374,JF115716,,01/12/2022 08:30:00 PM,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/17/2022 03:40:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,5500,S,MORGAN ST,712,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,4,1,41.793795647,-87.650154466,POINT (-87.650154465819 41.793795646576)
ec19a29273c757fa1db39fbf2caa94a8392f6654e3ccccdda2d7df325b88fcc0bcb18e58a933b28c8a0ec2cd5865b1f3852697b331e77ddb9ff70ec73ee761de,JF294594,,06/26/2022 11:10:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",06/26/2022 11:16:00 AM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",UNABLE TO DETERMINE,2133,W,CONCORD PL,1434,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,1,6,41.911113144,-87.681294173,POINT (-87.681294173002 41.911113143617)
f1b4c01692d6860131ba814c2acc27f0e34fe24375b59ffaf69ab62343f086f5aef10172d39d7d7cd72551a70831c4bafbed17e70b39085fc79ecf36554a103c,JE376732,,09/17/2021 07:20:00 AM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,$500 OR LESS,09/17/2021 07:25:00 AM,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",4801,W,ARMITAGE AVE,2533,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,7,6,9,41.91682247,-87.746173091,POINT (-87.746173091407 41.916822470032)
f1be1b1ac3fcad48b10de668210c823fa31c71e86b255d6bff2a12edb42560d675ce4b7bcb572d971b1d599f73f8f925836b4faf0076fb5c7b23449d12e80374,JE370664,,09/12/2021 09:30:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",09/12/2021 12:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1500,N,DAMEN AVE,1424,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,9,1,9,41.908287163,-87.677551122,POINT (-87.677551121599 41.908287162829)
